lon,lat,name,address,pname,cityname,business_area,type
116.723068,40.783325,王四沟门(公交站),H15路;H15路(喇叭沟门);H16路;H16路区1;H17路区;H26路;H29路;H31路;H43路;H46路;H47路;H48路;H65路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.746895,40.792976,长哨营(公交站),H15路;H16路;H16路区1;H17路区;H26路;H29路;H31路;H43路;H46路;H47路;H48路;H65路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.754799,40.807076,杨树湾(公交站),H15路;H15路(喇叭沟门);H16路;H16路区1;H17路区;H29路;H31路;H43路;H46路;H48路;H65路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.528908,40.343998,峪口站(公交站),H19路;H38路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.682977,40.376701,北台下(公交站),H11路;H18路;H29路;H30路;H31路;H32路;H33路;H41路;H43路;H58路;H58路青龙峡;H59路;H64路;H67路;H74路,北京市,北京市,雁栖,交通设施服务;公交车站;公交车站相关
116.690187,40.388954,怀北镇(公交站),H11路;H18路;H29路;H30路;H31路;H32路;H33路;H41路;H43路;H58路;H58路青龙峡;H59路;H64路;H67路;H74路;快速直达专线197路,北京市,北京市,雁栖,交通设施服务;公交车站;公交车站相关
116.658364,40.701827,小黄塘(公交站),H11路;H18路;H29路;H30路;H31路;H32路;H43路;H74路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.590851,40.364021,东峪(临时站)(公交站),H19路;H23路;H24路;H34路;H35路;H36路;H50路;H71路;H7路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.647044,40.734761,汤河口镇政府南(公交站),H11路;H18路;H74路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.705234,40.334332,安各庄南(公交站),H69路,北京市,北京市,北房镇,交通设施服务;公交车站;公交车站相关
116.537010,40.471031,西栅子(公交站),H25路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.623695,40.918373,喇叭沟门乡下湾子(公交站),H15路;H29路;H48路;H65路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.638603,40.409725,神堂峪路口(公交站),H12路;H13路;H13路梁根;H25路;H39路;H49路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.577339,40.299732,凤凰山陵园路口(公交站),H2路内环;H2路外环;H38路;H38路区间,北京市,北京市,桥梓,交通设施服务;公交车站;公交车站相关
116.485626,40.342049,西四渡河村(公交站),H22路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.555777,40.289466,茶坞火车站路口(公交站),H14路;H14路区间(九渡河);H14路区间(二道关);H14路区间(黄花镇);H21路;H22路;H27路;H27路(沙峪口);H27路区间(茶坞火车站);H37路;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.595612,40.363620,西三村口(公交站),H19路;H1路;H23路;H23路区间(响水湖);H23路区间(洞台);H24路;H34路;H35路;H36路;H50路;H71路;H7路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.684998,40.366867,雁栖北二街(公交站),H41路;H59路,北京市,北京市,雁栖,交通设施服务;公交车站;公交车站相关
116.684380,40.338459,京密北四街(公交站),快速直达专线197路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.658207,40.307318,唐自口(公交站),H17路;H68路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.622283,40.271298,高各庄北(公交站),H40路环线;H63路;H70路;H8路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.586910,40.434787,好运(临时站)(公交站),H49路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.573524,40.290737,桥梓镇政府(公交站),942路快车;H14路;H14路区间(九渡河);H14路区间(二道关);H14路区间(黄花镇);H21路;H22路;H27路;H27路(沙峪口);H27路区间(茶坞火车站);H37路;H51路,北京市,北京市,桥梓,交通设施服务;公交车站;公交车站相关
116.482010,40.350477,西四渡河村口(公交站),H14路;H14路区间(九渡河);H14路区间(二道关);H14路区间(黄花镇);H21路;H22路;H37路;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.655885,40.355295,雁栖镇南口(公交站),H11路;H12路;H13路;H13路梁根;H18路;H25路;H29路;H31路;H32路;H33路;H39路;H41路;H43路;H49路;H58路;H58路青龙峡;H64路;H67路;H74路,北京市,北京市,雁栖,交通设施服务;公交车站;公交车站相关
116.674904,40.427158,河防口南(公交站),H11路;H18路;H29路;H31路;H32路;H33路;H43路;H58路;H58路青龙峡;H64路;H67路;H74路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.587372,40.431126,山吧(公交站),H12路;H13路;H13路梁根;H25路;H49路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.641506,40.302869,南华(公交站),866路;916路;916路快车;H44路;H53路;H6路;H9路;通86路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.676308,40.571880,刘家店(公交站),H11路;H18路;H29路;H30路;H31路;H32路;H33路;H43路;H67路;H74路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.585352,40.324015,杨家东庄(公交站),H23区;H2路内环;H2路外环,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.691147,40.290272,安乐庄(公交站),H68路;H6路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.431454,40.407578,渤海镇北台子(公交站),H24路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.423195,40.353054,局里(公交站),H14路;H14路区间(九渡河);H14路区间(二道关);H14路区间(黄花镇);H21路;H37路;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.628108,40.296241,庙城北(公交站),H10路;H10路区间(李两河);H58路;H58路青龙峡;H60路,北京市,北京市,庙城,交通设施服务;公交车站;公交车站相关
116.646280,40.264996,赵各庄(公交站),916路;980路;H53路;H63路;H8路;通86路;郊81路;郊81路区间,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.668533,40.444359,九谷口(公交站),H11路;H18路;H29路;H30路;H31路;H32路;H33路;H43路;H58路;H67路;H74路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.505859,40.412914,渤海所西(公交站),H23路;H24路;H7路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.449814,40.421360,南冶村北(公交站),H23路;H23路区间(六渡河-洞台);H23路区间(响水湖);H23路区间(洞台);H34路;H50路;H71路;H7路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.595543,40.363621,招呼站(公交站),H23路区间(响水湖),北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.669206,40.322105,王化北(公交站),H17路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.689095,40.366997,雁栖东一路北口(公交站),H59路,北京市,北京市,雁栖,交通设施服务;公交车站;公交车站相关
116.585838,40.292079,桥梓开发区(公交站),942路快车;H14路;H14路区间(九渡河);H14路区间(二道关);H14路区间(黄花镇);H21路;H22路;H27路;H27路(沙峪口);H27路区间(茶坞火车站);H2路内环;H2路外环;H37路;H38路;H38路区间;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.684380,40.331760,京密北二街(公交站),快速直达专线197路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.666753,40.505981,椴树岭南(公交站),H11路;H18路;H29路;H30路;H31路;H32路;H33路;H43路;H67路;H74路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.630371,40.352509,刘各长村西(公交站),H57路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.617599,40.283863,郑重庄南站(公交站),H40路环线;H63路;H70路,北京市,北京市,庙城,交通设施服务;公交车站;公交车站相关
116.314761,40.407431,西水峪(公交站),H21路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.597038,40.267097,王史山(公交站),H40路环线;H70路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.649673,40.296310,庙城检测场(公交站),H44路;H66路;H6路;H9路,北京市,北京市,庙城,交通设施服务;公交车站;公交车站相关
116.696655,40.347790,杨雁东二路北口(公交站),H69路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.651024,40.309219,怀杨路口北(公交站),郊81路;郊81路区间,北京市,北京市,,交通设施服务;公交车站;公交车站相关
